num_layers,d_model,dff,num_heads,Epoch 1,Epoch 2,Epoch 3,Epoch 4,Epoch 5,Epoch 6,Epoch 7,Epoch 8,Epoch 9,Epoch 10,BLEU
6.0,512.0,2048.0,8.0,0.10067618,0.16015853,0.17086338,0.18263474,0.19128107,0.19814077,0.20414859,0.20929766,0.21397278,0.21825579,0.017375778375090696
5.0,256.0,1024.0,8.0,0.09344549477100372,0.16056497395038605,0.17644140124320984,0.19078271090984344,0.2014213651418686,0.2094583809375763,0.2162492871284485,0.22217977046966556,0.2274094820022583,0.2322799116373062,0.013768006777465395
4.0,128.0,512.0,8.0,0.08468826115131378,0.1605750322341919,0.20416627824306488,0.2374401241540909,0.2560926675796509,0.26736396551132197,0.2748362421989441,0.2807694971561432,0.2858259379863739,0.28990182280540466,0.02174282338488501
3.0,64.0,256.0,4.0,0.07794132083654404,0.16989587247371676,0.20353847742080688,0.22467930614948275,0.2371902316808701,0.2457105666399002,0.25142017006874084,0.25558894872665405,0.2589271366596222,0.2617842853069305,0.01624265816962402
